major_data,withdrawal,is_double_major,major_field_IT (컴퓨터 공학 포함),"major_field_IT (컴퓨터 공학 포함), 경영학","major_field_IT (컴퓨터 공학 포함), 경제통상학","major_field_IT (컴퓨터 공학 포함), 공학 (컴퓨터 공학 제외)","major_field_IT (컴퓨터 공학 포함), 사회과학","major_field_IT (컴퓨터 공학 포함), 인문학","major_field_IT (컴퓨터 공학 포함), 자연과학",major_field_경영학,"major_field_경영학, 사회과학","major_field_경영학, 인문학",major_field_경제통상학,"major_field_경제통상학, 사회과학","major_field_경제통상학, 인문학",major_field_공학 (컴퓨터 공학 제외),"major_field_공학 (컴퓨터 공학 제외), 자연과학",major_field_기타,major_field_사회과학,"major_field_사회과학, 인문학",major_field_인문학,major_field_자연과학,"major_field_자연과학, 사회과학",job_대학생,job_대학원생,job_직장인,job_취준생,sentiment_score,except_job_개발/AI/R&D,except_job_경영/회계,except_job_공공기관,except_job_금융,except_job_기타,except_job_기획/전략,except_job_마케팅,except_job_물류/무역,except_job_바이오,except_job_없음,except_job_영업,except_job_인사/HR,except_job_제조/생산,career_group_계획없음,career_group_기타,career_group_대학원,career_group_취업,group_네. 오프라인으로 참여하고 싶어요,group_네. 온라인으로 참여하고 싶어요,group_아니요. 개인적으로 학회 활동을 하고 싶어요,semester_대학교 이수학기 4학기 이하,semester_대학교 이수학기 5학기 이상,project_개인,project_팀,time_0~4시간,time_4~8시간,time_8시간 초과,incumbent_level_시니어 (10년차 ~),incumbent_level_주니어 (0~3년차),lecture_기타,lecture_산업 트렌드 (예시: 챗 GPT로 인한 직무 변화),lecture_직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),lecture_커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),whyBDA_기타,whyBDA_현직자 강의,whyBDA_혜택 목적,whyBDA_혼자 어려움/기수 추천,gain_기타,gain_데이터 분석 역량,gain_인적 네트워크,job_경영/인사,job_금융,job_기타,job_데이터/AI,job_마케팅/기획,job_미정,job_엔지니어/개발,interested_company_bool,expected_domain_bool,lecture_type_오프라인,"lecture_type_온,오프라인 동시",lecture_type_온라인,major_type_고졸,major_type_기타,re_registration_아니요,re_registration_예
False,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.8965104909651852,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,True
False,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1,1,False,True,False,False,True,True,False
False,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9251245467299274,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0,1,False,True,False,False,True,True,False
False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9559445047085874,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,1,False,True,True,False,True,True,False
False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.864267127602766,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,1,1,False,True,False,False,True,True,False
False,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,1,1,False,False,False,False,True,False,False
False,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,1,1,False,False,False,False,True,True,False
False,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9798477999956479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,False,False,False,False,True,True,False
False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.992358148097992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,1,False,True,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.8484004390997095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,1,1,False,False,False,False,True,True,False
False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7879790574519155,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,True,False,False,True,True,False
False,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.992358148097992,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,True,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.992358148097992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,False,True,True,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.597183698918264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,False
False,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,0.8833129706170044,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,1,1,True,True,True,False,True,False,False
False,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8518620858696798,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1,1,True,True,True,False,True,False,False
False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.992358148097992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,False,True,False,False,True,True,False
False,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,1,1,False,False,False,False,True,True,True
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9762218631739634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1,1,False,False,False,False,True,True,False
False,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.9096635796335497,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1,True,True,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,False
True,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9506698127147004,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,True,True,False,False,True,True,False
False,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8680394139395682,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,1,1,False,False,True,False,True,True,False
True,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7679930299009803,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1,1,False,False,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.6073566599050009,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1,1,False,True,False,False,True,True,False
False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9837588393979677,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,1,1,True,False,True,False,True,False,False
False,1,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.696668922268568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,False,True,True,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.992358148097992,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1,1,False,False,False,False,True,True,False
True,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8847433649535841,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,1,1,False,True,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.9971988201141356,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,1,1,False,False,False,False,True,True,True
False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.9971988201141356,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1,1,False,True,True,False,True,True,False
False,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5870874839647509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,False
False,0,0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8736613815897964,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,1,1,False,False,False,False,True,True,False
True,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,1,1,False,False,True,False,True,True,False
False,1,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9826391852458523,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,1,False,True,True,False,True,False,False
True,0,0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-0.9112175534877511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,1,1,False,False,True,False,True,True,False
False,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,1,False,False,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.9090735240778848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.9092306124355015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,True,True,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,1,1,True,True,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.992358148097992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,True
False,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.7064272616436271,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,1,False,True,True,False,True,True,False
False,0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.992358148097992,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,1,1,False,True,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8385262195540358,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8386587050771163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,1,1,True,True,False,False,True,True,False
False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7966623308819599,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1,1,False,True,False,False,True,True,False
False,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1,1,True,True,True,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-0.8236966790440254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,1,1,True,True,False,False,True,True,False
False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,1,1,False,True,True,False,True,True,False
False,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.992358148097992,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,0,1,False,True,True,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,1,1,False,True,True,False,True,True,False
False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.992358148097992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1,1,True,True,False,False,True,True,False
False,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,False
False,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.9003726484367026,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,1,1,True,True,True,False,True,True,False
False,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.7551159805136738,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,False
True,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1,1,False,True,False,False,True,True,False
False,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,1,1,False,True,False,False,True,True,False
True,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.9897395829977964,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,True,False,False,True,True,False
True,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.992358148097992,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,1,1,False,True,True,False,True,False,False
False,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.7985023587172065,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,1,True,True,False,False,True,True,False
False,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8081180217074708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,1,True,True,False,False,True,True,False
False,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,True,False
False,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1,False,True,False,False,True,False,False
False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1,1,False,True,True,False,True,True,False
True,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.6436485755496091,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,1,1,False,True,False,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,1,1,False,True,True,False,True,True,False
False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1,1,True,True,False,False,True,True,False
False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.6598484596320794,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,1,1,False,True,True,False,True,True,False
False,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.4856830230539887,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,1,False,True,False,False,True,True,False
False,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.7418794301697001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,True,True,False,1,1,False,True,True,False,True,True,False
False,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.9971988201141356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,1,1,False,True,False,False,True,True,False
